segment_id	seek	segment_start	segment_end	segment_text	tokens	temperature	avg_logprob	compression_ratio	no_speech_prob	segment_confidence	word_text	word_start	word_end	word_confidence
138	66548	677.02	681.52	 Om ni kunde välja fler så har ni haft de här tre kandidaterna då.	[50914, 9757, 3867, 350, 13271, 22974, 2938, 932, 260, 4719, 2233, 3867, 32329, 368, 6533, 2192, 350, 48810, 771, 629, 13762, 13, 51164]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.877	kunde	677.4	677.62	0.933
138	66548	677.02	681.52	 Om ni kunde välja fler så har ni haft de här tre kandidaterna då.	[50914, 9757, 3867, 350, 13271, 22974, 2938, 932, 260, 4719, 2233, 3867, 32329, 368, 6533, 2192, 350, 48810, 771, 629, 13762, 13, 51164]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.877	välja	677.62	677.96	0.898
138	66548	677.02	681.52	 Om ni kunde välja fler så har ni haft de här tre kandidaterna då.	[50914, 9757, 3867, 350, 13271, 22974, 2938, 932, 260, 4719, 2233, 3867, 32329, 368, 6533, 2192, 350, 48810, 771, 629, 13762, 13, 51164]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.877	fler	677.96	678.38	0.934
138	66548	677.02	681.52	 Om ni kunde välja fler så har ni haft de här tre kandidaterna då.	[50914, 9757, 3867, 350, 13271, 22974, 2938, 932, 260, 4719, 2233, 3867, 32329, 368, 6533, 2192, 350, 48810, 771, 629, 13762, 13, 51164]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.877	så	678.38	678.56	0.877
138	66548	677.02	681.52	 Om ni kunde välja fler så har ni haft de här tre kandidaterna då.	[50914, 9757, 3867, 350, 13271, 22974, 2938, 932, 260, 4719, 2233, 3867, 32329, 368, 6533, 2192, 350, 48810, 771, 629, 13762, 13, 51164]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.877	har	678.56	678.7	0.732
138	66548	677.02	681.52	 Om ni kunde välja fler så har ni haft de här tre kandidaterna då.	[50914, 9757, 3867, 350, 13271, 22974, 2938, 932, 260, 4719, 2233, 3867, 32329, 368, 6533, 2192, 350, 48810, 771, 629, 13762, 13, 51164]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.877	ni	678.7	678.84	0.885
138	66548	677.02	681.52	 Om ni kunde välja fler så har ni haft de här tre kandidaterna då.	[50914, 9757, 3867, 350, 13271, 22974, 2938, 932, 260, 4719, 2233, 3867, 32329, 368, 6533, 2192, 350, 48810, 771, 629, 13762, 13, 51164]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.877	haft	678.84	679.12	0.945
138	66548	677.02	681.52	 Om ni kunde välja fler så har ni haft de här tre kandidaterna då.	[50914, 9757, 3867, 350, 13271, 22974, 2938, 932, 260, 4719, 2233, 3867, 32329, 368, 6533, 2192, 350, 48810, 771, 629, 13762, 13, 51164]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.877	de	679.12	679.3	0.713
138	66548	677.02	681.52	 Om ni kunde välja fler så har ni haft de här tre kandidaterna då.	[50914, 9757, 3867, 350, 13271, 22974, 2938, 932, 260, 4719, 2233, 3867, 32329, 368, 6533, 2192, 350, 48810, 771, 629, 13762, 13, 51164]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.877	här	679.3	679.48	0.825
138	66548	677.02	681.52	 Om ni kunde välja fler så har ni haft de här tre kandidaterna då.	[50914, 9757, 3867, 350, 13271, 22974, 2938, 932, 260, 4719, 2233, 3867, 32329, 368, 6533, 2192, 350, 48810, 771, 629, 13762, 13, 51164]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.877	tre	679.48	679.82	0.917
138	66548	677.02	681.52	 Om ni kunde välja fler så har ni haft de här tre kandidaterna då.	[50914, 9757, 3867, 350, 13271, 22974, 2938, 932, 260, 4719, 2233, 3867, 32329, 368, 6533, 2192, 350, 48810, 771, 629, 13762, 13, 51164]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.877	kandidaterna	679.82	681.34	0.949
138	66548	677.02	681.52	 Om ni kunde välja fler så har ni haft de här tre kandidaterna då.	[50914, 9757, 3867, 350, 13271, 22974, 2938, 932, 260, 4719, 2233, 3867, 32329, 368, 6533, 2192, 350, 48810, 771, 629, 13762, 13, 51164]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.877	då.	681.34	681.52	0.735
139	66548	682.2	682.52	 Ja.	[51164, 3530, 13, 51264]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.331	Ja.	682.2	682.52	0.331
140	66548	684.16	687.12	 Nu stänger jag inspelning.	[51264, 13612, 342, 35174, 6368, 3741, 338, 773, 13, 51464]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.835	Nu	684.16	684.82	0.654
140	66548	684.16	687.12	 Nu stänger jag inspelning.	[51264, 13612, 342, 35174, 6368, 3741, 338, 773, 13, 51464]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.835	stänger	684.82	686.16	0.849
140	66548	684.16	687.12	 Nu stänger jag inspelning.	[51264, 13612, 342, 35174, 6368, 3741, 338, 773, 13, 51464]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.835	jag	686.16	686.36	0.88
140	66548	684.16	687.12	 Nu stänger jag inspelning.	[51264, 13612, 342, 35174, 6368, 3741, 338, 773, 13, 51464]	0.0	-0.2352642260099712	1.412162162162162	0.10142094641923904	0.835	inspelning.	686.36	687.12	0.879
141	68748	688.92	694.88	 Och ni ska nu genomföra den sista delen av denna undersökning som är webbenket.	[50414, 13128, 3867, 9958, 3822, 41441, 49323, 424, 1441, 262, 5236, 1103, 268, 1305, 1441, 629, 16692, 23581, 773, 3307, 3775, 3670, 65, 268, 5758, 13, 50764]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.764	Och	688.92	689.76	0.716
141	68748	688.92	694.88	 Och ni ska nu genomföra den sista delen av denna undersökning som är webbenket.	[50414, 13128, 3867, 9958, 3822, 41441, 49323, 424, 1441, 262, 5236, 1103, 268, 1305, 1441, 629, 16692, 23581, 773, 3307, 3775, 3670, 65, 268, 5758, 13, 50764]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.764	ni	689.76	690.38	0.833
141	68748	688.92	694.88	 Och ni ska nu genomföra den sista delen av denna undersökning som är webbenket.	[50414, 13128, 3867, 9958, 3822, 41441, 49323, 424, 1441, 262, 5236, 1103, 268, 1305, 1441, 629, 16692, 23581, 773, 3307, 3775, 3670, 65, 268, 5758, 13, 50764]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.764	ska	690.38	690.62	0.846
141	68748	688.92	694.88	 Och ni ska nu genomföra den sista delen av denna undersökning som är webbenket.	[50414, 13128, 3867, 9958, 3822, 41441, 49323, 424, 1441, 262, 5236, 1103, 268, 1305, 1441, 629, 16692, 23581, 773, 3307, 3775, 3670, 65, 268, 5758, 13, 50764]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.764	nu	690.62	690.9	0.883
141	68748	688.92	694.88	 Och ni ska nu genomföra den sista delen av denna undersökning som är webbenket.	[50414, 13128, 3867, 9958, 3822, 41441, 49323, 424, 1441, 262, 5236, 1103, 268, 1305, 1441, 629, 16692, 23581, 773, 3307, 3775, 3670, 65, 268, 5758, 13, 50764]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.764	genomföra	690.9	691.54	0.967
141	68748	688.92	694.88	 Och ni ska nu genomföra den sista delen av denna undersökning som är webbenket.	[50414, 13128, 3867, 9958, 3822, 41441, 49323, 424, 1441, 262, 5236, 1103, 268, 1305, 1441, 629, 16692, 23581, 773, 3307, 3775, 3670, 65, 268, 5758, 13, 50764]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.764	den	691.54	691.74	0.648
141	68748	688.92	694.88	 Och ni ska nu genomföra den sista delen av denna undersökning som är webbenket.	[50414, 13128, 3867, 9958, 3822, 41441, 49323, 424, 1441, 262, 5236, 1103, 268, 1305, 1441, 629, 16692, 23581, 773, 3307, 3775, 3670, 65, 268, 5758, 13, 50764]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.764	sista	691.74	692.04	0.875
141	68748	688.92	694.88	 Och ni ska nu genomföra den sista delen av denna undersökning som är webbenket.	[50414, 13128, 3867, 9958, 3822, 41441, 49323, 424, 1441, 262, 5236, 1103, 268, 1305, 1441, 629, 16692, 23581, 773, 3307, 3775, 3670, 65, 268, 5758, 13, 50764]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.764	delen	692.04	692.5	0.907
141	68748	688.92	694.88	 Och ni ska nu genomföra den sista delen av denna undersökning som är webbenket.	[50414, 13128, 3867, 9958, 3822, 41441, 49323, 424, 1441, 262, 5236, 1103, 268, 1305, 1441, 629, 16692, 23581, 773, 3307, 3775, 3670, 65, 268, 5758, 13, 50764]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.764	av	692.5	692.86	0.921
141	68748	688.92	694.88	 Och ni ska nu genomföra den sista delen av denna undersökning som är webbenket.	[50414, 13128, 3867, 9958, 3822, 41441, 49323, 424, 1441, 262, 5236, 1103, 268, 1305, 1441, 629, 16692, 23581, 773, 3307, 3775, 3670, 65, 268, 5758, 13, 50764]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.764	denna	692.86	693.36	0.809
141	68748	688.92	694.88	 Och ni ska nu genomföra den sista delen av denna undersökning som är webbenket.	[50414, 13128, 3867, 9958, 3822, 41441, 49323, 424, 1441, 262, 5236, 1103, 268, 1305, 1441, 629, 16692, 23581, 773, 3307, 3775, 3670, 65, 268, 5758, 13, 50764]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.764	undersökning	693.36	693.98	0.943
141	68748	688.92	694.88	 Och ni ska nu genomföra den sista delen av denna undersökning som är webbenket.	[50414, 13128, 3867, 9958, 3822, 41441, 49323, 424, 1441, 262, 5236, 1103, 268, 1305, 1441, 629, 16692, 23581, 773, 3307, 3775, 3670, 65, 268, 5758, 13, 50764]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.764	som	693.98	694.16	0.81
141	68748	688.92	694.88	 Och ni ska nu genomföra den sista delen av denna undersökning som är webbenket.	[50414, 13128, 3867, 9958, 3822, 41441, 49323, 424, 1441, 262, 5236, 1103, 268, 1305, 1441, 629, 16692, 23581, 773, 3307, 3775, 3670, 65, 268, 5758, 13, 50764]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.764	är	694.16	694.28	0.846
141	68748	688.92	694.88	 Och ni ska nu genomföra den sista delen av denna undersökning som är webbenket.	[50414, 13128, 3867, 9958, 3822, 41441, 49323, 424, 1441, 262, 5236, 1103, 268, 1305, 1441, 629, 16692, 23581, 773, 3307, 3775, 3670, 65, 268, 5758, 13, 50764]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.764	webbenket.	694.28	694.88	0.408
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	Och	697.44	697.94	0.844
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	ni	697.94	699.98	0.839
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	kommer	699.98	700.26	0.849
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	att	700.26	700.44	0.632
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	se	700.44	700.68	0.905
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	en	700.68	700.92	0.894
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	länk	700.92	701.44	0.953
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	som	701.44	701.72	0.773
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	ni	701.72	701.86	0.909
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	kan	701.86	702.0	0.925
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	klicka	702.0	702.44	0.942
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	in	702.44	702.78	0.81
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	och	702.78	703.3	0.672
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	se	703.3	703.5	0.897
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	om	703.5	703.64	0.879
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	ni	703.64	703.78	0.9
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	kommer	703.78	703.98	0.791
142	68748	697.44	704.4	 Och ni kommer att se en länk som ni kan klicka in och se om ni kommer in.	[50764, 13128, 3867, 12589, 951, 369, 465, 287, 4029, 74, 3307, 3867, 4608, 9671, 618, 64, 294, 3795, 369, 3406, 3867, 12589, 294, 13, 51214]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.864	in.	703.98	704.4	0.914
143	68748	705.62	705.92	 Mm.	[51214, 8266, 13, 51314]	0.0	-0.2858214871636752	1.319672131147541	0.4871305525302887	0.601	Mm.	705.62	705.92	0.601
144	70648	710.52	714.96	 Om ni har kommit in och kommit till den första frågan att skriva in deltagare.	[50414, 9757, 3867, 2233, 6669, 270, 294, 3795, 6669, 270, 4288, 1441, 44203, 13237, 1275, 951, 1110, 470, 2757, 294, 1103, 25030, 543, 13, 50764]	0.0	-0.3372814616218942	1.1984732824427482	0.11082716286182404	0.835	Om	710.52	710.74	0.745
144	70648	710.52	714.96	 Om ni har kommit in och kommit till den första frågan att skriva in deltagare.	[50414, 9757, 3867, 2233, 6669, 270, 294, 3795, 6669, 270, 4288, 1441, 44203, 13237, 1275, 951, 1110, 470, 2757, 294, 1103, 25030, 543, 13, 50764]	0.0	-0.3372814616218942	1.1984732824427482	0.11082716286182404	0.835	ni	710.74	710.88	0.93
144	70648	710.52	714.96	 Om ni har kommit in och kommit till den första frågan att skriva in deltagare.	[50414, 9757, 3867, 2233, 6669, 270, 294, 3795, 6669, 270, 4288, 1441, 44203, 13237, 1275, 951, 1110, 470, 2757, 294, 1103, 25030, 543, 13, 50764]	0.0	-0.3372814616218942	1.1984732824427482	0.11082716286182404	0.835	har	710.88	711.02	0.863
144	70648	710.52	714.96	 Om ni har kommit in och kommit till den första frågan att skriva in deltagare.	[50414, 9757, 3867, 2233, 6669, 270, 294, 3795, 6669, 270, 4288, 1441, 44203, 13237, 1275, 951, 1110, 470, 2757, 294, 1103, 25030, 543, 13, 50764]	0.0	-0.3372814616218942	1.1984732824427482	0.11082716286182404	0.835	kommit	711.02	711.38	0.885
144	70648	710.52	714.96	 Om ni har kommit in och kommit till den första frågan att skriva in deltagare.	[50414, 9757, 3867, 2233, 6669, 270, 294, 3795, 6669, 270, 4288, 1441, 44203, 13237, 1275, 951, 1110, 470, 2757, 294, 1103, 25030, 543, 13, 50764]	0.0	-0.3372814616218942	1.1984732824427482	0.11082716286182404	0.835	in	711.38	711.72	0.875
144	70648	710.52	714.96	 Om ni har kommit in och kommit till den första frågan att skriva in deltagare.	[50414, 9757, 3867, 2233, 6669, 270, 294, 3795, 6669, 270, 4288, 1441, 44203, 13237, 1275, 951, 1110, 470, 2757, 294, 1103, 25030, 543, 13, 50764]	0.0	-0.3372814616218942	1.1984732824427482	0.11082716286182404	0.835	och	711.72	712.04	0.82
144	70648	710.52	714.96	 Om ni har kommit in och kommit till den första frågan att skriva in deltagare.	[50414, 9757, 3867, 2233, 6669, 270, 294, 3795, 6669, 270, 4288, 1441, 44203, 13237, 1275, 951, 1110, 470, 2757, 294, 1103, 25030, 543, 13, 50764]	0.0	-0.3372814616218942	1.1984732824427482	0.11082716286182404	0.835	kommit	712.04	712.42	0.859
144	70648	710.52	714.96	 Om ni har kommit in och kommit till den första frågan att skriva in deltagare.	[50414, 9757, 3867, 2233, 6669, 270, 294, 3795, 6669, 270, 4288, 1441, 44203, 13237, 1275, 951, 1110, 470, 2757, 294, 1103, 25030, 543, 13, 50764]	0.0	-0.3372814616218942	1.1984732824427482	0.11082716286182404	0.835	till	712.42	712.62	0.527
144	70648	710.52	714.96	 Om ni har kommit in och kommit till den första frågan att skriva in deltagare.	[50414, 9757, 3867, 2233, 6669, 270, 294, 3795, 6669, 270, 4288, 1441, 44203, 13237, 1275, 951, 1110, 470, 2757, 294, 1103, 25030, 543, 13, 50764]	0.0	-0.3372814616218942	1.1984732824427482	0.11082716286182404	0.835	den	712.62	713.12	0.869
144	70648	710.52	714.96	 Om ni har kommit in och kommit till den första frågan att skriva in deltagare.	[50414, 9757, 3867, 2233, 6669, 270, 294, 3795, 6669, 270, 4288, 1441, 44203, 13237, 1275, 951, 1110, 470, 2757, 294, 1103, 25030, 543, 13, 50764]	0.0	-0.3372814616218942	1.1984732824427482	0.11082716286182404	0.835	första	713.12	713.46	0.915
144	70648	710.52	714.96	 Om ni har kommit in och kommit till den första frågan att skriva in deltagare.	[50414, 9757, 3867, 2233, 6669, 270, 294, 3795, 6669, 270, 4288, 1441, 44203, 13237, 1275, 951, 1110, 470, 2757, 294, 1103, 25030, 543, 13, 50764]	0.0	-0.3372814616218942	1.1984732824427482	0.11082716286182404	0.835	frågan	713.46	713.88	0.937
144	70648	710.52	714.96	 Om ni har kommit in och kommit till den första frågan att skriva in deltagare.	[50414, 9757, 3867, 2233, 6669, 270, 294, 3795, 6669, 270, 4288, 1441, 44203, 13237, 1275, 951, 1110, 470, 2757, 294, 1103, 25030, 543, 13, 50764]	0.0	-0.3372814616218942	1.1984732824427482	0.11082716286182404	0.835	att	713.88	714.04	0.62
